# Weather station Shajapur, India, WMO_ID=42665,selection from 30.08.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42665&lang=en
#
"Local time in Shajapur";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.05.2017 08:30";"32.6";"717.3";"753.9";"";"28";"Wind blowing from the west";"2";"";"";"60%.";" ";"";"";"28.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.0";"";"";"";"";"";"";
"08.05.2017 17:30";"48.2";"716.0";"750.8";"";"12";"Wind blowing from the south-west";"5";"";"";"90  or more, but not 100%";"Slight rain at time of observation. Thunderstorm during the preceding hour but not at time of observation. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"48.2";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.6";"";"";"";"";"";"";
"08.05.2017 08:30";"31.6";"718.9";"755.8";"";"35";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"27.5";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"07.05.2017 17:30";"43.4";"715.5";"750.8";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"43.9";"";"";"";"";"";"4.0";"10.8";"";"";"";"";"";"";
"06.05.2017 17:30";"41.6";"716.0";"751.5";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"43.5";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"06.05.2017 08:30";"31.6";"719.5";"756.4";"";"23";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"25.1";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"05.05.2017 17:30";"40.0";"715.6";"751.3";"";"16";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"05.05.2017 08:30";"30.6";"718.8";"755.8";"";"37";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"26.6";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"04.05.2017 17:30";"41.4";"716.3";"751.9";"";"14";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"42.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.1";"";"";"";"";"";"";
"04.05.2017 08:30";"31.4";"719.0";"755.9";"";"31";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"03.05.2017 17:30";"39.0";"716.7";"752.6";"";"21";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"";"41.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"13.0";"";"";"";"";"";"";
"03.05.2017 08:30";"30.0";"719.2";"756.3";"";"36";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"02.05.2017 17:30";"41.0";"716.4";"752.0";"";"15";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"02.05.2017 08:30";"29.0";"719.9";"757.1";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"01.05.2017 17:30";"39.0";"716.1";"751.9";"";"19";"Wind blowing from the west";"1";"";"";"40%.";" ";"";"";"";"40.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.3";"";"";"";"";"";"";
"01.05.2017 08:30";"29.0";"718.6";"755.8";"";"42";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"30.04.2017 17:30";"39.0";"716.1";"751.9";"";"16";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"";"40.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.5";"";"";"";"";"";"";
"30.04.2017 08:30";"28.6";"717.7";"754.9";"";"48";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"29.04.2017 17:30";"40.4";"716.1";"751.8";"";"15";"Wind blowing from the south-west";"3";"";"";"40%.";" ";"";"";"";"41.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.9";"";"";"";"";"";"";
"29.04.2017 08:30";"29.6";"719.0";"756.1";"";"37";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"28.04.2017 17:30";"40.0";"715.6";"751.3";"";"11";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"4.0";"4.6";"";"";"";"";"";"";
"28.04.2017 08:30";"27.0";"719.0";"756.4";"";"32";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"27.04.2017 17:30";"39.6";"716.7";"752.5";"";"13";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"4.0";"6.5";"";"";"";"";"";"";
"27.04.2017 08:30";"27.4";"719.3";"756.7";"";"30";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"22.7";"";"";"";"";"";"";"4.0";"8.3";"";"";"";"";"";"";
"26.04.2017 17:30";"37.0";"716.2";"752.3";"";"18";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"";"39.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.8";"";"";"";"";"";"";
"26.04.2017 08:30";"27.6";"718.8";"756.1";"";"50";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"25.04.2017 17:30";"37.0";"715.9";"751.9";"";"16";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"39.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.6";"";"";"";"";"";"";
"25.04.2017 08:30";"27.6";"719.0";"756.4";"";"55";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"24.04.2017 17:30";"36.6";"715.8";"751.9";"";"21";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"38.3";"";"";"";"";"";"4.0";"11.0";"";"";"";"";"";"";
"24.04.2017 08:30";"27.0";"718.5";"755.9";"";"66";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"23.04.2017 17:30";"37.2";"715.0";"751.0";"";"22";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"38.5";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"23.04.2017 08:30";"28.0";"717.7";"754.9";"";"52";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"24.4";"";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"22.04.2017 17:30";"38.6";"714.6";"750.4";"";"21";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"22.04.2017 08:30";"28.6";"717.2";"754.3";"";"54";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"21.04.2017 17:30";"40.4";"714.0";"749.6";"";"15";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"41.3";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"21.04.2017 08:30";"30.0";"716.4";"753.3";"";"39";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"20.04.2017 17:30";"41.0";"712.8";"748.2";"";"15";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"41.4";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"20.04.2017 08:30";"30.4";"715.8";"752.6";"";"34";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"19.04.2017 17:30";"41.0";"713.9";"749.4";"";"10";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"4.0";"3.1";"";"";"";"";"";"";
"19.04.2017 08:30";"29.6";"717.2";"754.2";"";"30";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"10.3";"";"";"";"";"";"";
"18.04.2017 17:30";"42.4";"713.2";"748.5";"";"12";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"43.4";"";"";"";"";"";"4.0";"8.0";"";"";"";"";"";"";
"18.04.2017 08:30";"31.0";"717.8";"754.7";"";"22";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"27.7";"";"";"";"";"";"";"4.0";"7.1";"";"";"";"";"";"";
"17.04.2017 17:30";"42.4";"715.0";"750.4";"";"11";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"43.5";"";"";"";"";"";"4.0";"6.7";"";"";"";"";"";"";
"17.04.2017 08:30";"30.0";"717.9";"754.9";"";"23";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"26.1";"";"";"";"";"";"";"4.0";"6.5";"";"";"";"";"";"";
"16.04.2017 17:30";"41.6";"714.0";"749.4";"";"10";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"42.9";"";"";"";"";"";"4.0";"3.9";"";"";"";"";"";"";
"16.04.2017 08:30";"29.0";"717.0";"754.1";"";"25";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"26.3";"";"";"";"";"";"";"4.0";"7.1";"";"";"";"";"";"";
"15.04.2017 17:30";"42.4";"713.3";"748.6";"";"9";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"43.6";"";"";"";"";"";"4.0";"2.7";"";"";"";"";"";"";
"15.04.2017 08:30";"30.0";"717.2";"754.2";"";"21";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.3";"";"";"";"";"";"";"4.0";"5.2";"";"";"";"";"";"";
"14.04.2017 17:30";"42.0";"714.9";"750.3";"";"10";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"43.5";"";"";"";"";"";"4.0";"4.9";"";"";"";"";"";"";
"14.04.2017 08:30";"25.8";"718.2";"755.8";"";"29";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.9";"";"";"";"";"";"";"4.0";"6.2";"";"";"";"";"";"";
"13.04.2017 17:30";"41.4";"715.8";"751.3";"";"6";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"4.0";"-2.5";"";"";"";"";"";"";
"13.04.2017 08:30";"25.6";"718.7";"756.3";"";"38";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"21.1";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"12.04.2017 17:30";"39.6";"716.5";"752.3";"";"9";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"41.3";"";"";"";"";"";"4.0";"1.9";"";"";"";"";"";"";
"12.04.2017 08:30";"23.4";"719.1";"757.0";"";"38";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"20.3";"";"";"";"";"";"";"4.0";"8.4";"";"";"";"";"";"";
"11.04.2017 17:30";"37.6";"717.4";"753.4";"";"10";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"39.3";"";"";"";"";"";"4.0";"1.6";"";"";"";"";"";"";
"11.04.2017 08:30";"23.6";"720.1";"758.0";"";"41";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"10.04.2017 17:30";"37.0";"718.1";"754.3";"";"13";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"37.6";"";"";"";"";"";"4.0";"4.1";"";"";"";"";"";"";
"10.04.2017 08:30";"22.4";"720.7";"758.8";"";"27";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.3";"";"";"";"";"";"";"4.0";"2.7";"";"";"";"";"";"";
"09.04.2017 17:30";"36.8";"718.0";"754.2";"";"11";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"1.2";"";"";"";"";"";"";
"09.04.2017 08:30";"21.6";"720.2";"758.4";"";"29";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"2.8";"";"";"";"";"";"";
"08.04.2017 17:30";"37.4";"717.9";"754.0";"";"11";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"2.8";"";"";"";"";"";"";
"08.04.2017 08:30";"22.4";"720.1";"758.2";"";"34";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"4.0";"5.8";"";"";"";"";"";"";
"07.04.2017 17:30";"36.0";"716.7";"752.9";"";"13";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"36.7";"";"";"";"";"";"4.0";"3.3";"";"";"";"";"";"";
"07.04.2017 08:30";"26.6";"718.6";"756.1";"";"54";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"06.04.2017 17:30";"38.0";"715.2";"751.1";"";"16";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"4.0";"8.4";"";"";"";"";"";"";
"06.04.2017 08:30";"28.0";"717.5";"754.7";"";"55";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"05.04.2017 17:30";"38.0";"715.1";"751.0";"";"19";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"39.9";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"05.04.2017 08:30";"24.6";"718.2";"755.9";"";"58";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"04.04.2017 17:30";"38.6";"716.2";"752.1";"";"22";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"04.04.2017 08:30";"27.0";"718.3";"755.7";"";"46";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"03.04.2017 17:30";"40.6";"715.7";"751.3";"";"14";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"41.1";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"03.04.2017 08:30";"26.0";"718.9";"756.5";"";"40";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"23.7";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"02.04.2017 17:30";"39.6";"715.4";"751.1";"";"14";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"4.0";"7.9";"";"";"";"";"";"";
"02.04.2017 08:30";"27.0";"718.3";"755.7";"";"37";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"01.04.2017 17:30";"39.4";"716.2";"752.0";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"4.0";"7.5";"";"";"";"";"";"";
"01.04.2017 08:30";"27.0";"719.5";"757.0";"";"37";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"31.03.2017 17:30";"40.0";"717.7";"753.5";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"41.4";"";"";"";"";"";"4.0";"8.1";"";"";"";"";"";"";
"31.03.2017 08:30";"28.6";"720.6";"757.9";"";"36";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"25.7";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"30.03.2017 17:30";"40.4";"717.4";"753.1";"";"14";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"41.6";"";"";"";"";"";"4.0";"7.6";"";"";"";"";"";"";
"30.03.2017 08:30";"26.6";"719.8";"757.3";"";"48";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"29.03.2017 17:30";"40.8";"717.1";"752.8";"";"15";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"42.2";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"29.03.2017 08:30";"24.8";"719.9";"757.7";"";"58";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"22.5";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"28.03.2017 17:30";"41.2";"717.9";"753.6";"";"15";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"28.03.2017 08:30";"25.0";"720.8";"758.6";"";"51";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"27.03.2017 17:30";"39.6";"718.8";"754.7";"";"17";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"4.0";"10.3";"";"";"";"";"";"";
"27.03.2017 08:30";"22.0";"721.0";"759.2";"";"61";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"26.03.2017 17:30";"38.4";"718.6";"754.6";"";"20";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"26.03.2017 08:30";"22.4";"721.2";"759.4";"";"60";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"20.1";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"25.03.2017 17:30";"38.2";"717.6";"753.6";"";"18";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.5";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"25.03.2017 08:30";"24.0";"720.6";"758.5";"";"43";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"10.7";"";"";"";"";"";"";
"24.03.2017 17:30";"37.6";"717.6";"753.7";"";"14";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"39.1";"";"";"";"";"";"4.0";"6.2";"";"";"";"";"";"";
"24.03.2017 08:30";"23.6";"720.4";"758.4";"";"55";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"23.03.2017 17:30";"35.8";"717.5";"753.8";"";"16";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"39.9";"";"";"";"";"";"4.0";"5.9";"";"";"";"";"";"";
"23.03.2017 08:30";"22.6";"719.8";"757.9";"";"";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"19.3";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"22.03.2017 20:30";"37.0";"718.7";"754.9";"";"18";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"38.3";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"22.03.2017 17:30";"37.0";"718.7";"754.9";"";"18";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"38.3";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"22.03.2017 08:30";"21.0";"721.6";"760.0";"";"57";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"17.7";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"21.03.2017 17:30";"34.6";"720.2";"756.7";"";"20";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.7";"";"";"";"";"";"4.0";"8.4";"";"";"";"";"";"";
"21.03.2017 08:30";"19.6";"722.3";"760.9";"";"59";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"20.03.2017 17:30";"33.4";"719.7";"756.4";"";"24";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"34.3";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"20.03.2017 08:30";"19.0";"722.0";"760.6";"";"62";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.7";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"19.03.2017 17:30";"30.6";"718.5";"755.5";"";"31";"Wind blowing from the north-east";"2";"";"";"20–30%.";" ";"";"";"";"33.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.4";"";"";"";"";"";"";
"19.03.2017 08:30";"19.2";"721.2";"759.8";"";"74";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"18.03.2017 17:30";"33.6";"717.4";"753.9";"";"23";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"18.03.2017 08:30";"22.4";"720.1";"758.2";"";"38";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"17.3";"";"";"";"";"";"";"4.0";"7.4";"";"";"";"";"";"";
"17.03.2017 17:30";"32.8";"718.0";"754.7";"";"19";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"6.2";"";"";"";"";"";"";
"17.03.2017 08:30";"18.2";"720.0";"758.6";"";"47";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"16.4";"";"";"";"";"";"";"4.0";"6.6";"";"";"";"";"";"";
