# Weather station Mandla, India, WMO_ID=42776,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42776&lang=en
#
"Local time in Mandla";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.07.2017 08:30";"26.2";"712.9";"749.9";"";"90";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.5";"";"";"";"";"";"";
"10.07.2017 17:30";"26.0";"714.5";"751.6";"";"87";"Wind blowing from the north";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.7";"";"";"";"";"";"";
"10.07.2017 08:30";"27.4";"715.0";"751.9";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.6";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"25.7";"";"";"";"";"";"";
"09.07.2017 17:30";"28.4";"713.4";"750.1";"";"69";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.1";"";"";"";"";"";"";
"09.07.2017 08:30";"29.2";"714.9";"751.6";"";"67";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"24.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.4";"";"";"";"";"";"";
"08.07.2017 17:30";"29.6";"712.8";"749.3";"";"69";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.2";"";"";"";"";"";"";
"08.07.2017 08:30";"30.0";"714.4";"751.0";"";"60";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"07.07.2017 17:30";"34.0";"712.7";"748.7";"";"47";"Wind blowing from the north-northwest";"1";"";"";"20–30%.";" ";"";"";"";"35.0";"Stratocumulus cumulogenitus.";"20–30%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.3";"";"";"";"";"";"";
"07.07.2017 08:30";"28.4";"714.5";"751.3";"";"69";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"22.2";"";"";"";"";"";"";
"06.07.2017 17:30";"31.2";"711.5";"747.8";"";"66";"Wind blowing from the north-northwest";"1";"";"";"40%.";" ";"";"";"";"32.0";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"40%.";"1000-1500";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.0";"";"";"";"";"";"";
"06.07.2017 08:30";"27.0";"715.1";"752.1";"";"80";"Wind blowing from the west-northwest";"1";"";"";"70 – 80%.";" ";"";"";"23.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.2";"";"";"";"";"";"";
"05.07.2017 17:30";"30.4";"712.1";"748.5";"";"65";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"33.0";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"50%.";"600-1000";"Altocumulus cumulogenitus (or cumulonimbogenitus).";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.1";"";"";"";"";"";"";
"05.07.2017 08:30";"26.2";"714.5";"751.5";"";"92";"Wind blowing from the west-southwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.8";"";"";"";"";"";"";
"04.07.2017 17:30";"24.2";"711.8";"749.0";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"4.0";"23.6";"";"";"";"";"";"";
"04.07.2017 08:30";"26.4";"714.9";"751.9";"";"90";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"22.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.7";"";"";"";"";"";"";
"03.07.2017 17:30";"27.2";"712.1";"748.9";"";"84";"Wind blowing from the west-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"29.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.3";"";"";"";"";"";"";
"03.07.2017 08:30";"26.0";"714.2";"751.3";"";"92";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"22.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.6";"";"";"";"";"";"";
"02.07.2017 17:30";"23.6";"712.0";"749.2";"";"93";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"29.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Altocumulus of a chaotic sky, generally at several levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.4";"";"";"";"";"";"";
"02.07.2017 08:30";"26.4";"712.6";"749.5";"";"90";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"22.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.7";"";"";"";"";"";"";
"01.07.2017 17:30";"24.2";"711.4";"748.5";"";"95";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Stratocumulus cumulogenitus.";"100%.";"600-1000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.3";"";"";"";"";"";"";
"01.07.2017 08:30";"24.0";"713.4";"750.7";"";"90";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"20.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.2";"";"";"";"";"";"";
"30.06.2017 08:30";"27.6";"711.3";"748.0";"";"81";"Wind blowing from the north-northwest";"1";"";"";"40%.";" ";"";"";"24.0";"";"Stratocumulus cumulogenitus.";"40%.";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.1";"";"";"";"";"";"";
"29.06.2017 17:30";"30.2";"712.0";"748.4";"";"75";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"30.6";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"70 – 80%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"25.2";"";"";"";"";"";"";
"29.06.2017 08:30";"26.6";"713.8";"750.8";"";"90";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"24.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.9";"";"";"";"";"";"";
"28.06.2017 17:30";"27.6";"711.9";"748.6";"";"92";"Wind blowing from the north-northwest";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"34.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"1500-2000";"Patches (often lenticular) of Altocumulus translucidus, continually changing and occurring at one or more levels.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"26.2";"";"";"";"";"";"";
"28.06.2017 08:30";"27.6";"714.8";"751.7";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"25.6";"";"";"";"";"";"";
"27.06.2017 17:30";"30.2";"710.8";"747.2";"";"74";"Wind blowing from the south-southeast";"1";"";"";"50%.";" ";"";"";"";"33.2";"Stratocumulus cumulogenitus.";"50%.";"2500 or more, or no clouds.";"Altocumulus cumulogenitus (or cumulonimbogenitus).";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"25.1";"";"";"";"";"";"";
"27.06.2017 08:30";"28.2";"713.8";"750.6";"";"80";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"24.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.5";"";"";"";"";"";"";
"26.06.2017 17:30";"27.4";"710.9";"747.6";"";"86";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.8";"";"";"";"";"";"";
"26.06.2017 08:30";"26.2";"713.2";"750.2";"";"94";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"23.2";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.1";"";"";"";"";"";"";
"25.06.2017 17:30";"28.6";"710.5";"747.0";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"600-1000";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"27.2";"";"";"";"";"";"";
"25.06.2017 08:30";"28.0";"712.0";"748.7";"";"85";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"24.2";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"90  or more, but not 100%";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"25.2";"";"";"";"";"";"";
"24.06.2017 17:30";"35.0";"709.7";"745.4";"";"41";"Wind blowing from the south";"1";"";"";"40%.";" ";"";"";"";"38.6";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"40%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.7";"";"";"";"";"";"";
"24.06.2017 08:30";"31.2";"714.2";"750.6";"";"58";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"23.06.2017 17:30";"36.0";"712.0";"747.7";"";"41";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"23.06.2017 08:30";"30.4";"715.0";"751.5";"";"54";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"22.06.2017 17:30";"30.6";"712.6";"749.0";"";"56";"Wind blowing from the south-southwest";"1";"";"";"50%.";" ";"";"";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"50%.";"2000-2500";"Altocumulus castellanus or floccus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.7";"";"";"";"";"";"";
"22.06.2017 08:30";"29.2";"714.9";"751.6";"";"66";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"21.06.2017 17:30";"31.6";"711.8";"748.0";"";"55";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.6";"";"";"";"";"";"";
"21.06.2017 08:30";"33.2";"713.9";"750.1";"";"52";"Wind blowing from the south-southeast";"1";"";"";"20–30%.";" ";"";"";"25.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.1";"";"";"";"";"";"";
"20.06.2017 17:30";"30.2";"711.4";"747.8";"";"61";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"70 – 80%.";"2000-2500";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.9";"";"";"";"";"";"";
"20.06.2017 08:30";"32.4";"714.0";"750.3";"";"55";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"10.0";"22.2";"";"";"";"";"";"";
"19.06.2017 17:30";"37.0";"713.5";"749.2";"";"34";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"";"40.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"18.8";"";"";"";"";"";"";
"19.06.2017 08:30";"34.4";"713.8";"749.8";"";"47";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"18.06.2017 17:30";"39.2";"713.4";"748.8";"";"29";"Wind blowing from the north-northeast";"1";"";"";"50%.";" ";"";"";"";"39.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"17.9";"";"";"";"";"";"";
"18.06.2017 08:30";"27.0";"714.9";"751.9";"";"71";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"17.06.2017 08:30";"27.2";"715.5";"752.5";"";"70";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"10.0";"21.2";"";"";"";"";"";"";
"16.06.2017 17:30";"39.4";"711.5";"746.8";"";"30";"Wind blowing from the north-east";"1";"";"";"40%.";" ";"";"";"";"40.6";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"18.7";"";"";"";"";"";"";
"16.06.2017 08:30";"31.0";"715.5";"752.0";"";"58";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"15.06.2017 17:30";"39.8";"711.5";"746.8";"";"27";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"17.6";"";"";"";"";"";"";
"15.06.2017 08:30";"27.4";"715.5";"752.5";"";"63";"Wind blowing from the south";"1";"";"";"40%.";" ";"";"";"25.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.7";"";"";"";"";"";"";
"14.06.2017 17:30";"34.6";"711.8";"747.7";"";"45";"Wind blowing from the south-southeast";"1";"";"";"40%.";" ";"";"";"";"39.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.0";"";"";"";"";"";"";
"14.06.2017 08:30";"26.6";"714.9";"751.9";"";"71";"Wind blowing from the south-southeast";"1";"";"";"50%.";" ";"";"";"24.8";"";"Stratocumulus cumulogenitus.";"50%.";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.9";"";"";"";"";"";"";
"13.06.2017 17:30";"33.6";"711.1";"747.1";"";"44";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.7";"";"";"";"";"";"";
"13.06.2017 08:30";"34.0";"719.8";"756.1";"";"54";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"23.5";"";"";"";"";"";"";
"12.06.2017 17:30";"31.4";"712.6";"748.9";"";"54";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"";"39.4";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.0";"";"";"";"";"";"";
"12.06.2017 08:30";"27.4";"716.7";"753.7";"";"64";"Wind blowing from the north-west";"1";"";"";"90  or more, but not 100%";" ";"";"";"24.0";"";"Stratocumulus cumulogenitus.";"90  or more, but not 100%";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.1";"";"";"";"";"";"";
"11.06.2017 17:30";"38.0";"715.0";"750.6";"";"41";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";" ";"";"";"";"38.0";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.5";"";"";"";"";"";"";
"11.06.2017 08:30";"28.2";"718.1";"755.1";"";"64";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"24.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.7";"";"";"";"";"";"";
"10.06.2017 17:30";"38.4";"713.1";"748.6";"";"36";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";" ";"";"";"";"38.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.8";"";"";"";"";"";"";
"10.06.2017 08:30";"29.4";"714.6";"751.2";"";"70";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"26.2";"";"";"";"";"";"";"10.0";"23.3";"";"";"";"";"";"";
"09.06.2017 08:30";"31.6";"716.9";"753.4";"";"47";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"25.2";"";"";"";"";"";"";"10.0";"19.1";"";"";"";"";"";"";
"08.06.2017 08:30";"30.4";"716.3";"752.9";"";"65";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"10.0";"23.1";"";"";"";"";"";"";
"07.06.2017 17:30";"34.8";"714.7";"750.7";"";"49";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
"07.06.2017 08:30";"29.2";"716.3";"753.1";"";"68";"Wind blowing from the north-northwest";"1";"";"";"40%.";" ";"";"";"23.2";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.8";"";"";"";"";"";"";
