# Weather station Sundargarh, India, WMO_ID=42792,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42792&lang=en
#
"Local time in Sundargarh";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"14.11.2016 08:30";"18.2";"732.4";"753.4";"";"70";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"13.11.2016 17:30";"27.0";"732.4";"752.8";"";"70";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"29.5";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"13.11.2016 08:30";"18.0";"732.4";"753.4";"";"70";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"12.11.2016 17:30";"26.0";"732.4";"752.8";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"18.1";"";"";"";"";"";"";
"12.11.2016 08:30";"18.8";"732.5";"753.4";"";"65";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"11.11.2016 17:30";"25.2";"732.4";"752.9";"";"60";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"28.5";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"11.11.2016 08:30";"18.6";"732.1";"753.1";"";"66";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"10.11.2016 17:30";"25.0";"732.3";"752.8";"";"61";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"10.11.2016 08:30";"19.0";"732.4";"753.3";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"09.11.2016 17:30";"26.0";"732.4";"752.8";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"18.1";"";"";"";"";"";"";
"09.11.2016 08:30";"20.0";"732.4";"753.3";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"13.5";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"08.11.2016 17:30";"27.0";"732.4";"752.8";"";"70";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"08.11.2016 08:30";"20.6";"732.5";"753.3";"";"68";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"07.11.2016 17:30";"29.2";"732.5";"752.7";"";"63";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"07.11.2016 08:30";"21.0";"732.4";"753.2";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"06.11.2016 17:30";"29.0";"732.5";"752.7";"";"64";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"30.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.6";"";"";"";"";"";"";
"06.11.2016 08:30";"23.0";"732.5";"753.1";"";"59";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"17.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.6";"";"";"";"";"";"";
"05.11.2016 17:30";"29.4";"732.5";"752.7";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"05.11.2016 08:30";"21.2";"732.4";"753.2";"";"64";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"15.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.0";"";"";"";"";"";"";
"04.11.2016 17:30";"30.2";"732.4";"752.6";"";"64";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.6";"";"";"";"";"";"";
"04.11.2016 08:30";"22.6";"732.4";"753.1";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"03.11.2016 17:30";"30.0";"732.4";"752.6";"";"65";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"03.11.2016 08:30";"23.0";"732.5";"753.1";"";"74";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"17.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.2";"";"";"";"";"";"";
"02.11.2016 17:30";"29.0";"732.5";"752.7";"";"64";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"02.11.2016 08:30";"22.0";"732.4";"753.1";"";"79";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"01.11.2016 17:30";"29.4";"732.5";"752.7";"";"62";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"01.11.2016 08:30";"21.2";"732.4";"753.2";"";"64";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"31.10.2016 17:30";"27.2";"735.9";"756.4";"";"71";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.5";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"31.10.2016 08:30";"21.0";"732.4";"753.2";"";"65";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"30.10.2016 08:30";"22.0";"732.4";"753.1";"";"79";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"29.10.2016 17:30";"29.4";"732.5";"752.7";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"29.10.2016 08:30";"23.4";"732.5";"753.1";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"28.10.2016 17:30";"29.0";"732.5";"752.7";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"28.10.2016 08:30";"23.0";"732.5";"753.1";"";"74";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"16.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.2";"";"";"";"";"";"";
"27.10.2016 17:30";"30.0";"732.4";"752.6";"";"65";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"27.10.2016 08:30";"22.2";"732.4";"753.1";"";"65";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"15.2";"";"";"";"";"";"";
"26.10.2016 17:30";"28.0";"732.4";"752.7";"";"63";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"26.10.2016 08:30";"22.0";"732.4";"753.1";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"25.10.2016 17:30";"29.0";"732.5";"752.7";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"25.10.2016 08:30";"23.4";"732.5";"753.1";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"24.10.2016 17:30";"30.0";"732.4";"752.6";"";"65";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.7";"";"";"";"";"";"";
"24.10.2016 08:30";"23.0";"732.5";"753.1";"";"74";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"23.10.2016 17:30";"29.4";"732.5";"752.7";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"23.10.2016 08:30";"22.2";"732.0";"752.7";"";"73";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"22.10.2016 08:30";"22.0";"732.0";"752.7";"";"75";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"17.4";"";"";"";"";"";"";
"21.10.2016 17:30";"28.0";"732.4";"752.7";"";"63";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"21.10.2016 08:30";"22.4";"732.0";"752.7";"";"71";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"16.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.9";"";"";"";"";"";"";
"20.10.2016 17:30";"29.2";"732.5";"752.7";"";"63";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"20.10.2016 08:30";"22.6";"732.4";"753.1";"";"69";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"19.10.2016 17:30";"30.0";"732.4";"752.6";"";"65";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"19.10.2016 08:30";"23.0";"732.5";"753.1";"";"74";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"18.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.2";"";"";"";"";"";"";
"18.10.2016 17:30";"29.0";"732.5";"752.7";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"18.10.2016 08:30";"22.8";"732.4";"753.1";"";"68";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"17.10.2016 17:30";"28.0";"732.4";"752.7";"";"63";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"17.10.2016 08:30";"22.2";"732.4";"753.1";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"16.10.2016 17:30";"26.2";"732.5";"752.9";"";"68";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"4.0";"19.7";"";"";"";"";"";"";
"16.10.2016 08:30";"23.0";"732.5";"753.1";"";"74";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"15.10.2016 17:30";"27.0";"732.4";"752.8";"";"63";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.5";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"15.10.2016 08:30";"22.0";"732.4";"753.1";"";"74";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"14.10.2016 17:30";"26.0";"732.5";"752.9";"";"69";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"14.10.2016 08:30";"24.0";"734.0";"754.6";"";"75";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"19.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.3";"";"";"";"";"";"";
"13.10.2016 17:30";"30.2";"733.9";"754.1";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"32.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.2";"";"";"";"";"";"";
"13.10.2016 08:30";"25.0";"734.0";"754.5";"";"68";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"20.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.7";"";"";"";"";"";"";
"12.10.2016 17:30";"30.0";"735.8";"756.1";"";"65";"Wind blowing from the east-northeast";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.7";"";"";"";"";"";"";
"12.10.2016 08:30";"27.4";"736.0";"756.4";"";"67";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"22.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.8";"";"";"";"";"";"";
"11.10.2016 17:30";"29.2";"736.0";"756.3";"";"57";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.8";"";"";"";"";"";"";
"11.10.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"4.0";"20.9";"";"";"";"";"";"";
"10.10.2016 17:30";"29.0";"736.0";"756.3";"";"58";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.9";"";"";"";"";"";"";
"10.10.2016 08:30";"26.8";"736.0";"756.5";"";"65";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.7";"";"";"";"";"";"";
"09.10.2016 17:30";"28.4";"736.0";"756.4";"";"68";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.9";"";"";"";"";"";"";
"09.10.2016 08:30";"26.2";"736.0";"756.5";"";"69";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"20.1";"";"";"";"";"";"";
"08.10.2016 17:30";"28.0";"736.0";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.1";"";"";"";"";"";"";
"08.10.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"07.10.2016 17:30";"27.4";"736.0";"756.4";"";"67";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.8";"";"";"";"";"";"";
"07.10.2016 08:30";"26.4";"736.0";"756.5";"";"74";"Wind blowing from the south";"1";"";"";"50%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"4.0";"21.3";"";"";"";"";"";"";
"06.10.2016 17:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"20.9";"";"";"";"";"";"";
"06.10.2016 08:30";"26.0";"736.0";"756.5";"";"67";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"19.4";"";"";"";"";"";"";
"05.10.2016 17:30";"28.0";"736.0";"756.4";"";"70";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.1";"";"";"";"";"";"";
"05.10.2016 08:30";"27.2";"735.9";"756.4";"";"69";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"21.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"04.10.2016 17:30";"30.4";"735.9";"756.1";"";"75";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"32.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"25.4";"";"";"";"";"";"";
"04.10.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"03.10.2016 17:30";"30.2";"735.9";"756.1";"";"73";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"24.9";"";"";"";"";"";"";
"03.10.2016 08:30";"26.2";"736.0";"756.5";"";"69";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.1";"";"";"";"";"";"";
"02.10.2016 17:30";"29.0";"736.0";"756.3";"";"58";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"30.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.9";"";"";"";"";"";"";
"02.10.2016 08:30";"26.0";"736.0";"756.5";"";"69";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"19.9";"";"";"";"";"";"";
"01.10.2016 17:30";"30.0";"736.3";"756.6";"";"65";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.7";"";"";"";"";"";"";
"01.10.2016 08:30";"27.4";"736.0";"756.4";"";"67";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"4.0";"20.8";"";"";"";"";"";"";
"30.09.2016 17:30";"29.2";"736.0";"756.3";"";"62";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"30.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.3";"";"";"";"";"";"";
"30.09.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"29.09.2016 17:30";"29.0";"736.0";"756.3";"";"64";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"31.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.6";"";"";"";"";"";"";
"29.09.2016 08:30";"26.0";"736.0";"756.5";"";"69";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"4.0";"19.9";"";"";"";"";"";"";
"28.09.2016 17:30";"30.2";"735.9";"756.1";"";"64";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"31.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.6";"";"";"";"";"";"";
"28.09.2016 08:30";"26.2";"736.0";"756.5";"";"69";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"20.1";"";"";"";"";"";"";
"27.09.2016 17:30";"30.9";"735.9";"756.1";"";"62";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"31.0";"";"";"600-1000";"";"";"4.0";"22.7";"";"";"";"";"";"";
"27.09.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"20.9";"";"";"";"";"";"";
"26.09.2016 17:30";"31.0";"735.9";"756.1";"";"59";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.2";"";"";"";"";"";"";
"26.09.2016 08:30";"26.0";"736.0";"756.5";"";"69";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"19.9";"";"";"";"";"";"";
"25.09.2016 17:30";"28.4";"736.0";"756.4";"";"68";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"30.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.9";"";"";"";"";"";"";
"25.09.2016 08:30";"25.4";"736.0";"756.6";"";"59";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.7";"";"";"";"";"";"";
"24.09.2016 17:30";"30.0";"735.8";"756.1";"";"65";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"31.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.7";"";"";"";"";"";"";
"24.09.2016 08:30";"25.2";"736.0";"756.6";"";"60";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"16.8";"";"";"";"";"";"";
"23.09.2016 17:30";"29.0";"736.0";"756.3";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"23.09.2016 08:30";"25.0";"736.0";"756.6";"";"61";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"4.0";"17.0";"";"";"";"";"";"";
"22.09.2016 17:30";"27.0";"735.9";"756.4";"";"67";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"20.4";"";"";"";"";"";"";
"22.09.2016 08:30";"26.0";"736.0";"756.5";"";"69";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.9";"";"";"";"";"";"";
"21.09.2016 17:30";"31.0";"735.9";"756.1";"";"59";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.2";"";"";"";"";"";"";
"21.09.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"20.09.2016 17:30";"27.2";"735.7";"756.1";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"20.09.2016 08:30";"27.2";"735.9";"756.4";"";"80";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"23.5";"";"";"";"";"";"";
"19.09.2016 17:30";"32.0";"736.0";"756.1";"";"79";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"36.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"27.9";"";"";"";"";"";"";
"19.09.2016 08:30";"28.0";"736.0";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"22.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"22.1";"";"";"";"";"";"";
"18.09.2016 08:30";"27.0";"735.9";"756.4";"";"69";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"17.09.2016 08:30";"26.0";"736.9";"757.5";"";"69";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.9";"";"";"";"";"";"";
"16.09.2016 08:30";"24.0";"736.7";"757.4";"";"60";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"18.0";"";"";"";"600-1000";"";"";"4.0";"15.8";"";"";"";"";"";"";
"15.09.2016 08:30";"25.0";"736.0";"756.6";"";"61";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"17.0";"";"";"";"";"";"";
"14.09.2016 17:30";"29.0";"736.1";"756.4";"";"64";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.6";"";"";"";"";"";"";
"14.09.2016 08:30";"26.2";"735.9";"756.4";"";"61";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"20.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.0";"";"";"";"";"";"";
"13.09.2016 17:30";"27.0";"735.9";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"21.0";"";"";"";"";"";"";
"13.09.2016 08:30";"26.0";"735.9";"756.4";"";"62";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"18.1";"";"";"";"";"";"";
"12.09.2016 17:30";"28.0";"736.0";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"12.09.2016 08:30";"27.2";"735.9";"756.4";"";"69";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.9";"";"";"";"";"";"";
"11.09.2016 08:30";"27.0";"735.9";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"21.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.0";"";"";"";"";"";"";
"10.09.2016 17:30";"29.2";"736.1";"756.4";"";"70";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.1";"";"";"";"";"";"";
"10.09.2016 08:30";"26.4";"735.9";"756.4";"";"73";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.2";"";"";"";"";"";"";
