# Weather station Malegaon, India, WMO_ID=42925,selection from 28.05.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42925&lang=en
#
"Local time in Malegaon";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.03.2016 17:30";"33.0";"719.5";"755.5";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"15.03.2016 08:30";"22.8";"722.6";"760.0";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"14.03.2016 17:30";"36.0";"719.2";"754.8";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"14.03.2016 08:30";"21.6";"722.6";"760.1";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"13.03.2016 17:30";"32.2";"718.5";"754.5";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"13.03.2016 08:30";"23.4";"721.5";"758.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"12.03.2016 17:30";"35.2";"717.6";"753.2";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"12.03.2016 08:30";"26.2";"719.4";"756.2";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"13.3";"";"";"";"";"";"";
"11.03.2016 17:30";"37.8";"718.7";"754.0";"";"22";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.2";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"11.03.2016 08:30";"23.6";"722.4";"759.7";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"10.03.2016 17:30";"35.8";"718.6";"754.2";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"10.0";"14.8";"";"";"";"";"";"";
"10.03.2016 08:30";"21.4";"722.6";"760.2";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"09.03.2016 17:30";"34.8";"718.9";"754.6";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"17.1";"";"";"";"";"";"";
"09.03.2016 08:30";"23.2";"721.6";"758.9";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.8";"";"";"";"";"";"";"4.0";"10.8";"";"";"";"";"";"";
"08.03.2016 17:30";"33.8";"717.9";"753.7";"";"25";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"10.9";"";"";"";"";"";"";
"08.03.2016 08:30";"20.4";"721.7";"759.4";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.4";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"07.03.2016 17:30";"34.2";"718.5";"754.3";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.4";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"07.03.2016 08:30";"21.2";"722.4";"760.0";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.8";"";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"06.03.2016 17:30";"34.0";"717.9";"753.7";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"25.0";"";"";"";"";"";"";
"06.03.2016 08:30";"21.4";"722.6";"760.2";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.4";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"05.03.2016 17:30";"34.8";"718.7";"754.4";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.4";"";"";"";"";"";"10.0";"24.6";"";"";"";"";"";"";
"05.03.2016 08:30";"22.8";"722.6";"760.0";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"15.1";"";"";"";"";"";"";
"04.03.2016 17:30";"33.6";"721.4";"757.4";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"26.4";"";"";"";"";"";"";
"04.03.2016 08:30";"23.8";"725.6";"763.0";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"03.03.2016 17:30";"31.8";"722.5";"758.7";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"10.0";"19.3";"";"";"";"";"";"";
"03.03.2016 08:30";"21.8";"724.7";"762.3";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"02.03.2016 17:30";"34.2";"721.4";"757.3";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"10.0";"18.6";"";"";"";"";"";"";
"02.03.2016 08:30";"23.0";"720.4";"757.6";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"01.03.2016 17:30";"31.2";"719.3";"755.5";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"10.0";"18.2";"";"";"";"";"";"";
"01.03.2016 08:30";"23.2";"723.2";"760.6";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"29.02.2016 17:30";"29.6";"720.1";"756.5";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.6";"";"";"";"";"";"10.0";"19.2";"";"";"";"";"";"";
"29.02.2016 08:30";"24.8";"724.6";"761.8";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"28.02.2016 17:30";"36.2";"721.5";"757.2";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"10.0";"24.3";"";"";"";"";"";"";
"28.02.2016 08:30";"23.0";"724.7";"762.2";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.2";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"27.02.2016 17:30";"35.2";"720.8";"756.6";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"27.02.2016 08:30";"21.2";"724.7";"762.4";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"12.8";"";"";"";"";"";"";
"26.02.2016 17:30";"34.0";"720.9";"756.8";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"15.5";"";"";"";"";"";"";
"26.02.2016 08:30";"19.2";"724.3";"762.2";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"25.02.2016 17:30";"33.2";"720.8";"756.8";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"20.3";"";"";"";"";"";"";
"25.02.2016 08:30";"19.6";"722.7";"760.5";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"24.02.2016 17:30";"33.8";"719.6";"755.5";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.4";"";"";"";"";"";"10.0";"16.5";"";"";"";"";"";"";
"24.02.2016 08:30";"17.2";"721.1";"759.1";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"23.02.2016 17:30";"33.8";"719.5";"755.4";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"23.02.2016 08:30";"19.6";"723.5";"761.3";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.4";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"22.02.2016 17:30";"35.0";"720.8";"756.6";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"10.0";"22.2";"";"";"";"";"";"";
"22.02.2016 08:30";"18.8";"724.8";"762.8";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"21.02.2016 17:30";"33.6";"720.3";"756.2";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"21.02.2016 08:30";"23.4";"724.2";"761.6";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"20.02.2016 17:30";"35.2";"720.8";"756.6";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"10.0";"17.6";"";"";"";"";"";"";
"20.02.2016 08:30";"23.4";"724.8";"762.2";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"19.02.2016 17:30";"34.0";"721.8";"757.7";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"10.0";"23.4";"";"";"";"";"";"";
"19.02.2016 08:30";"22.0";"724.4";"762.0";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"18.02.2016 17:30";"34.2";"719.7";"755.5";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.8";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"18.02.2016 08:30";"20.4";"723.6";"761.4";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"17.02.2016 17:30";"33.8";"720.6";"756.5";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.4";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"17.02.2016 08:30";"21.2";"723.7";"761.4";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"16.02.2016 17:30";"33.4";"719.9";"755.8";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"16.02.2016 08:30";"19.2";"";"761.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"15.02.2016 17:30";"17.8";"";"761.3";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"14.02.2016 17:30";"30.8";"";"756.4";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"14.02.2016 08:30";"16.8";"";"761.2";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"7.7";"";"";"";"";"";"";
"13.02.2016 17:30";"28.6";"";"760.3";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"13.02.2016 08:30";"15.6";"";"762.2";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"12.02.2016 17:30";"30.8";"";"755.4";"";"27";"";"";"";"";"";" ";"";"";"";"32.3";"";"";"2500 or more, or no clouds.";"";"";"10.0";"9.6";"";"";"";"";"";"";
"12.02.2016 08:30";"16.0";"";"761.2";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"6.7";"";"";"";"";"";"";
"11.02.2016 17:30";"30.4";"";"755.4";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"10.0";"15.6";"";"";"";"";"";"";
"11.02.2016 08:30";"18.8";"";"759.3";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"10.02.2016 17:30";"31.6";"";"755.2";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"10.0";"13.3";"";"";"";"";"";"";
"10.02.2016 08:30";"20.2";"";"759.0";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"09.02.2016 17:30";"31.8";"";"756.2";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"10.0";"14.5";"";"";"";"";"";"";
"08.02.2016 17:30";"29.8";"720.9";"757.3";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"9.0";"";"";"";"";"";"";
"08.02.2016 08:30";"15.2";"723.9";"762.4";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"06.02.2016 17:30";"32.8";"721.0";"757.1";"";"18";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"05.02.2016 08:30";"16.2";"724.3";"762.7";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"4.0";"5.9";"";"";"";"";"";"";
"04.02.2016 08:30";"15.0";"725.5";"764.1";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.3";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"03.02.2016 17:30";"31.8";"720.9";"757.1";"";"19";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.4";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"03.02.2016 08:30";"15.6";"724.8";"763.3";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"4.0";"7.6";"";"";"";"";"";"";
"02.02.2016 17:30";"31.6";"722.1";"758.4";"";"21";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"10.0";"6.4";"";"";"";"";"";"";
"02.02.2016 08:30";"16.4";"725.0";"763.4";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"8.9";"";"";"";"";"";"";
"01.02.2016 17:30";"31.2";"722.1";"758.4";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"01.02.2016 08:30";"16.6";"723.3";"761.5";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"31.01.2016 17:30";"30.4";"721.4";"757.8";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"8.9";"";"";"";"";"";"";
"31.01.2016 08:30";"16.8";"725.0";"763.3";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"30.01.2016 17:30";"32.8";"721.0";"757.1";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.4";"";"";"";"";"";"10.0";"13.7";"";"";"";"";"";"";
"30.01.2016 08:30";"17.6";"725.8";"764.0";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"9.2";"";"";"";"";"";"";
"29.01.2016 17:30";"30.0";"723.2";"759.7";"";"32";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.6";"";"";"";"";"";"10.0";"11.4";"";"";"";"";"";"";
"29.01.2016 08:30";"16.0";"725.6";"764.0";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"28.01.2016 17:30";"30.2";"721.6";"758.0";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"28.01.2016 08:30";"15.2";"728.5";"767.2";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"7.1";"";"";"";"";"";"";
"27.01.2016 17:30";"29.2";"721.2";"757.7";"";"23";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"10.0";"6.2";"";"";"";"";"";"";
"27.01.2016 08:30";"12.8";"724.5";"763.3";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.4";"";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"26.01.2016 17:30";"29.8";"719.1";"755.4";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"9.0";"";"";"";"";"";"";
"26.01.2016 08:30";"13.0";"723.6";"762.4";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"4.3";"";"";"";"";"";"";
"25.01.2016 17:30";"28.2";"720.4";"757.0";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"10.0";"8.0";"";"";"";"";"";"";
"25.01.2016 08:30";"14.8";"724.5";"763.0";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.8";"";"";"";"";"";"";"4.0";"5.6";"";"";"";"";"";"";
"24.01.2016 17:30";"26.6";"722.6";"759.5";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"24.01.2016 08:30";"12.6";"725.9";"764.8";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"4.3";"";"";"";"";"";"";
"23.01.2016 17:30";"26.2";"722.6";"759.6";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"15.7";"";"";"";"";"";"";
"23.01.2016 08:30";"11.0";"726.7";"765.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.4";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"22.01.2016 17:30";"25.0";"722.7";"759.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"10.0";"14.2";"";"";"";"";"";"";
"22.01.2016 08:30";"10.0";"725.8";"765.1";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.4";"";"";"";"";"";"";"4.0";"3.1";"";"";"";"";"";"";
"21.01.2016 17:30";"23.2";"723.3";"760.7";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.2";"";"";"";"";"";"10.0";"7.6";"";"";"";"";"";"";
"21.01.2016 08:30";"11.8";"726.5";"765.6";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.4";"";"";"";"";"";"";"4.0";"3.8";"";"";"";"";"";"";
"20.01.2016 17:30";"23.4";"721.6";"758.9";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"10.0";"3.8";"";"";"";"";"";"";
"20.01.2016 08:30";"12.6";"724.4";"763.2";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.6";"";"";"";"";"";"";"4.0";"5.8";"";"";"";"";"";"";
"19.01.2016 17:30";"25.2";"720.2";"757.2";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"4.5";"";"";"";"";"";"";
"19.01.2016 08:30";"14.6";"";"760.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"6.8";"";"";"";"";"";"";
"18.01.2016 17:30";"25.6";"";"758.5";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"10.1";"";"";"";"";"";"";
"18.01.2016 08:30";"16.6";"";"759.7";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.8";"";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"17.01.2016 17:30";"26.8";"";"755.3";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"17.01.2016 08:30";"18.2";"";"760.7";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"16.01.2016 17:30";"27.8";"";"762.7";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"16.01.2016 08:30";"17.8";"";"759.7";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"10.8";"";"";"";"";"";"";
"15.01.2016 17:30";"27.6";"";"757.0";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"17.1";"";"";"";"";"";"";
"15.01.2016 08:30";"16.2";"";"760.7";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"14.01.2016 17:30";"28.4";"";"756.8";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"14.5";"";"";"";"";"";"";
"14.01.2016 08:30";"15.4";"";"761.7";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.6";"";"";"";"";"";"";"4.0";"9.2";"";"";"";"";"";"";
"13.01.2016 17:30";"27.6";"";"757.0";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"16.3";"";"";"";"";"";"";
"13.01.2016 08:30";"16.4";"";"761.5";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"12.01.2016 17:30";"27.2";"";"757.9";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"12.01.2016 08:30";"15.6";"";"762.6";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"11.01.2016 17:30";"27.6";"";"758.1";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"11.01.2016 08:30";"15.6";"";"764.8";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"10.01.2016 17:30";"26.4";"";"760.1";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"10.01.2016 08:30";"14.2";"";"764.2";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"09.01.2016 17:30";"27.8";"";"758.1";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"10.0";"12.7";"";"";"";"";"";"";
"09.01.2016 08:30";"16.2";"";"765.0";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"08.01.2016 17:30";"28.8";"";"759.1";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"10.0";"11.0";"";"";"";"";"";"";
"08.01.2016 08:30";"16.2";"";"765.0";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"07.01.2016 17:30";"28.0";"";"760.0";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"07.01.2016 08:30";"16.2";"";"763.9";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"11.0";"";"";"";"";"";"";
"06.01.2016 17:30";"29.0";"";"759.1";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.8";"";"";"";"";"";"10.0";"12.3";"";"";"";"";"";"";
"06.01.2016 08:30";"15.6";"";"763.9";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"05.01.2016 17:30";"27.6";"";"758.2";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"13.0";"";"";"";"";"";"";
"05.01.2016 08:30";"15.0";"";"764.2";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"04.01.2016 17:30";"28.0";"";"760.0";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"04.01.2016 08:30";"14.4";"";"765.0";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
