# Weather station Amravati, India, WMO_ID=42937,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42937&lang=en
#
"Local time in Amravati";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.04.2016 08:30";"31.4";"726.3";"757.1";"";"38";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"09.04.2016 17:30";"39.8";"723.0";"752.8";"";"28";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"40.2";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"09.04.2016 08:30";"32.2";"725.8";"756.5";"";"39";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"08.04.2016 17:30";"40.6";"722.5";"752.2";"";"20";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"08.04.2016 08:30";"31.6";"725.6";"756.3";"";"35";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"25.2";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"07.04.2016 17:30";"38.4";"722.3";"752.2";"";"25";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"07.04.2016 08:30";"30.2";"726.4";"757.3";"";"49";"Wind blowing from the west-northwest";"1";"";"";"60%.";" ";"";"";"26.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"18.3";"";"";"";"";"";"";
"06.04.2016 17:30";"38.4";"723.1";"753.0";"";"28";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"06.04.2016 08:30";"27.4";"725.6";"756.8";"";"64";"Wind blowing from the east-southeast";"1";"";"";"90  or more, but not 100%";" ";"";"";"25.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"20.0";"";"";"";"";"";"";
"05.04.2016 17:30";"37.4";"727.3";"757.5";"";"28";"Wind blowing from the north-northeast";"1";"";"";"60%.";" ";"";"";"";"37.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.0";"";"";"";"";"";"";
"05.04.2016 08:30";"31.4";"725.7";"756.4";"";"50";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"26.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"19.8";"";"";"";"";"";"";
"04.04.2016 17:30";"41.0";"721.4";"751.0";"";"25";"Wind blowing from the north-northeast";"1";"";"";"60%.";" ";"";"";"";"41.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"17.1";"";"";"";"";"";"";
"04.04.2016 08:30";"31.4";"725.6";"756.3";"";"48";"Wind blowing from the north-northeast";"1";"";"";"60%.";" ";"";"";"26.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"19.1";"";"";"";"";"";"";
"03.04.2016 17:30";"42.2";"722.6";"752.2";"";"17";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"03.04.2016 08:30";"28.4";"725.8";"756.9";"";"51";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"02.04.2016 17:30";"40.2";"722.2";"751.9";"";"27";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"40.6";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"02.04.2016 08:30";"29.0";"725.0";"756.0";"";"35";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"01.04.2016 17:30";"41.0";"721.5";"751.1";"";"18";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"41.6";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"01.04.2016 08:30";"28.2";"725.0";"756.1";"";"24";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"6.0";"";"";"";"";"";"";
"31.03.2016 17:30";"39.4";"723.8";"753.7";"";"19";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"39.8";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"31.03.2016 08:30";"28.8";"727.4";"758.5";"";"22";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"20.8";"";"";"";"";"";"";"4.0";"5.2";"";"";"";"";"";"";
"30.03.2016 17:30";"40.2";"723.8";"753.6";"";"18";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"40.4";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"30.03.2016 08:30";"27.4";"727.5";"758.7";"";"27";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"29.03.2016 17:30";"39.4";"723.9";"753.8";"";"18";"Wind blowing from the west-southwest";"2";"";"";"no clouds";" ";"";"";"";"39.8";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"29.03.2016 08:30";"27.0";"727.5";"758.8";"";"30";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"8.0";"";"";"";"";"";"";
"28.03.2016 17:30";"37.6";"723.9";"754.0";"";"25";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"28.03.2016 08:30";"24.6";"728.4";"760.0";"";"60";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"27.03.2016 17:30";"33.6";"724.0";"754.5";"";"49";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";"Thunderstorm, slight or moderate, without hail, but with rain and/or snow at time of observation. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"34.0";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"21.4";"";"";"";"";"";"";
"27.03.2016 08:30";"28.8";"725.6";"756.6";"";"60";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"26.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"20.2";"";"";"";"";"";"";
"26.03.2016 17:30";"41.0";"723.7";"753.4";"";"22";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"41.4";"";"";"";"";"";"4.0";"15.2";"";"";"";"";"";"";
"26.03.2016 08:30";"24.8";"727.5";"759.0";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"25.03.2016 17:30";"39.6";"725.3";"755.2";"";"22";"Wind blowing from the east-southeast";"2";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"13.9";"";"";"";"";"";"";
"25.03.2016 08:30";"29.2";"729.0";"760.1";"";"25";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"7.2";"";"";"";"";"";"";
"24.03.2016 17:30";"40.4";"724.7";"754.5";"";"23";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"24.03.2016 08:30";"28.0";"727.6";"758.8";"";"29";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"23.03.2016 17:30";"38.4";"724.0";"754.0";"";"17";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"23.03.2016 08:30";"29.2";"726.8";"757.8";"";"27";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"4.0";"8.3";"";"";"";"";"";"";
"22.03.2016 17:30";"38.0";"722.4";"752.4";"";"18";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"38.4";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"22.03.2016 08:30";"26.0";"726.1";"757.4";"";"38";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"10.7";"";"";"";"";"";"";
"21.03.2016 17:30";"37.6";"723.3";"753.3";"";"12";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"3.8";"";"";"";"";"";"";
"21.03.2016 08:30";"25.8";"726.8";"758.2";"";"32";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"7.7";"";"";"";"";"";"";
"20.03.2016 17:30";"36.8";"724.7";"754.9";"";"20";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"20.03.2016 08:30";"26.8";"727.5";"758.8";"";"45";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"4.0";"13.9";"";"";"";"";"";"";
"19.03.2016 17:30";"36.8";"724.1";"754.2";"";"26";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"19.03.2016 08:30";"28.0";"727.4";"758.6";"";"40";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"18.03.2016 17:30";"38.2";"723.2";"753.2";"";"21";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.6";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"18.03.2016 08:30";"29.4";"726.8";"757.8";"";"40";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"17.03.2016 17:30";"36.6";"724.3";"754.5";"";"42";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"17.03.2016 08:30";"28.2";"726.8";"757.9";"";"35";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"16.03.2016 17:30";"35.0";"724.9";"755.2";"";"34";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"16.03.2016 08:30";"27.8";"727.7";"758.9";"";"36";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"15.03.2016 17:30";"34.2";"725.0";"755.4";"";"28";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"15.03.2016 08:30";"28.2";"724.7";"755.7";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"14.03.2016 17:30";"35.4";"724.9";"755.2";"";"17";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.8";"";"";"";"";"";"4.0";"6.7";"";"";"";"";"";"";
"14.03.2016 08:30";"25.0";"727.7";"759.2";"";"43";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"13.03.2016 17:30";"34.8";"727.5";"758.0";"";"23";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"13.03.2016 08:30";"25.8";"726.8";"758.2";"";"57";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"12.03.2016 17:30";"38.4";"721.7";"751.6";"";"20";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"12.03.2016 08:30";"28.4";"725.9";"757.0";"";"43";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"11.03.2016 17:30";"38.2";"724.8";"754.8";"";"22";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.6";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"11.03.2016 08:30";"28.2";"729.1";"760.3";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"10.03.2016 17:30";"38.0";"724.8";"754.9";"";"16";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"38.4";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"10.03.2016 08:30";"26.0";"727.7";"759.1";"";"40";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"09.03.2016 17:30";"36.6";"724.2";"754.4";"";"19";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"09.03.2016 08:30";"26.2";"726.2";"757.5";"";"46";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"08.03.2016 17:30";"36.2";"723.5";"753.7";"";"19";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"08.03.2016 08:30";"24.4";"726.3";"757.8";"";"56";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"20.8";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"07.03.2016 17:30";"34.4";"723.5";"753.9";"";"36";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"07.03.2016 08:30";"23.6";"727.0";"758.6";"";"73";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"06.03.2016 17:30";"34.8";"724.3";"754.6";"";"32";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"06.03.2016 08:30";"26.4";"727.0";"758.3";"";"65";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"05.03.2016 17:30";"33.4";"725.0";"755.5";"";"35";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"33.8";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"05.03.2016 08:30";"24.6";"727.8";"759.4";"";"61";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"04.03.2016 17:30";"35.0";"725.8";"756.2";"";"26";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"04.03.2016 08:30";"25.4";"729.4";"760.9";"";"62";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"17.7";"";"";"";"";"";"";
"03.03.2016 17:30";"35.2";"726.5";"756.9";"";"33";"Wind blowing from the south-southeast";"1";"";"";"60%.";" ";"";"";"";"35.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.7";"";"";"";"";"";"";
"03.03.2016 08:30";"26.2";"729.2";"760.6";"";"59";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"02.03.2016 17:30";"34.2";"726.5";"757.0";"";"31";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"02.03.2016 08:30";"24.8";"729.5";"761.1";"";"68";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"01.03.2016 17:30";"33.8";"724.4";"754.9";"";"35";"Wind blowing from the south-southeast";"1";"";"";"60%.";" ";"";"";"";"34.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.2";"";"";"";"";"";"";
"01.03.2016 08:30";"22.0";"730.2";"762.1";"";"84";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"18.2";"";"";"";"";"";"";"4.0";"19.1";"";"";"";"";"";"";
"29.02.2016 17:30";"31.6";"726.6";"757.4";"";"48";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"";"32.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"19.3";"";"";"";"";"";"";
"29.02.2016 08:30";"24.0";"731.4";"763.2";"";"78";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"19.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"19.9";"";"";"";"";"";"";
"28.02.2016 17:30";"31.0";"727.2";"758.1";"";"46";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"";"31.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"18.2";"";"";"";"";"";"";
"28.02.2016 08:30";"26.8";"730.7";"762.1";"";"66";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"27.02.2016 17:30";"34.8";"726.6";"757.0";"";"40";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"27.02.2016 08:30";"25.2";"730.8";"762.4";"";"65";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"20.2";"";"";"";"";"";"";"4.0";"18.1";"";"";"";"";"";"";
"26.02.2016 08:30";"27.8";"728.5";"759.7";"";"56";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"25.02.2016 17:30";"35.8";"724.4";"754.6";"";"27";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"25.02.2016 08:30";"27.4";"727.0";"758.2";"";"28";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"7.5";"";"";"";"";"";"";
"24.02.2016 17:30";"35.0";"723.5";"753.8";"";"28";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"24.02.2016 08:30";"25.8";"726.3";"757.7";"";"27";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"5.3";"";"";"";"";"";"";
"23.02.2016 17:30";"35.0";"724.3";"754.6";"";"29";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"23.02.2016 08:30";"25.0";"728.5";"760.0";"";"44";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"22.02.2016 17:30";"35.2";"725.8";"756.2";"";"30";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"22.02.2016 08:30";"24.8";"729.3";"760.9";"";"59";"Wind blowing from the east-northeast";"1";"";"";"50%.";" ";"";"";"21.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"16.2";"";"";"";"";"";"";
"21.02.2016 17:30";"35.4";"725.1";"755.4";"";"31";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"35.8";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"21.02.2016 08:30";"26.0";"728.5";"759.9";"";"53";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"20.02.2016 17:30";"35.0";"726.6";"757.0";"";"26";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"20.02.2016 08:30";"27.2";"729.4";"760.7";"";"37";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"19.02.2016 17:30";"36.0";"727.3";"757.6";"";"16";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"36.4";"";"";"";"";"";"4.0";"6.6";"";"";"";"";"";"";
"19.02.2016 08:30";"26.2";"730.1";"761.6";"";"36";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"18.02.2016 17:30";"34.8";"726.6";"757.0";"";"25";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"18.02.2016 08:30";"25.0";"730.2";"761.8";"";"48";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"18.4";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"17.02.2016 17:30";"33.8";"727.4";"758.0";"";"22";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"17.02.2016 08:30";"23.2";"730.3";"762.1";"";"50";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"16.02.2016 17:30";"33.8";"726.8";"757.3";"";"22";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"34.2";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"16.02.2016 08:30";"25.2";"729.4";"761.0";"";"51";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"18.8";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
