# Weather station Jalna, India, WMO_ID=43012,selection from 08.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43012&lang=en
#
"Local time in Jalna";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"21.11.2016 17:30";"28.0";"713.6";"757.9";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"20.7";"";"";"";"";"";"";
"21.11.2016 08:30";"17.0";"716.8";"763.0";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"19.11.2016 17:30";"27.0";"714.1";"758.5";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"24.2";"";"";"";"";"";"";
"19.11.2016 08:30";"20.0";"716.8";"762.4";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"18.11.2016 17:30";"27.0";"714.8";"759.3";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
"18.11.2016 08:30";"18.0";"718.0";"764.2";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.8";"";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"17.11.2016 17:30";"27.0";"716.0";"760.6";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"21.2";"";"";"";"";"";"";
"17.11.2016 08:30";"19.0";"718.6";"764.5";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"17.4";"";"";"";"";"";"";
"16.11.2016 17:30";"29.0";"715.5";"759.7";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"16.11.2016 08:30";"20.0";"717.4";"763.1";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"15.11.2016 17:30";"29.0";"715.9";"760.3";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"11.11.2016 17:30";"28.0";"714.5";"758.8";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"20.7";"";"";"";"";"";"";
"11.11.2016 08:30";"18.0";"717.1";"763.2";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"10.11.2016 17:30";"28.0";"715.9";"760.4";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"10.11.2016 08:30";"18.0";"717.7";"763.9";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"09.11.2016 17:30";"29.0";"715.9";"760.2";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"09.11.2016 08:30";"19.0";"717.9";"763.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"08.11.2016 17:30";"29.0";"714.9";"759.7";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"08.11.2016 08:30";"19.0";"717.9";"763.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"07.11.2016 17:30";"29.0";"715.3";"759.4";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"20.2";"";"";"";"";"";"";
"07.11.2016 08:30";"19.0";"717.5";"763.5";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"15.8";"";"";"";"";"";"";
"05.11.2016 17:30";"28.0";"713.5";"757.7";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"05.11.2016 08:30";"20.0";"714.4";"760.0";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"04.11.2016 17:30";"29.0";"713.0";"757.1";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"04.11.2016 08:30";"22.0";"716.2";"761.5";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"03.11.2016 17:30";"29.0";"714.7";"758.8";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"03.11.2016 08:30";"19.0";"717.1";"763.0";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"15.8";"";"";"";"";"";"";
"02.11.2016 08:30";"19.0";"716.8";"762.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"17.4";"";"";"";"";"";"";
"26.10.2016 17:30";"29.0";"713.6";"757.7";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"26.10.2016 08:30";"21.0";"715.9";"761.4";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"25.10.2016 17:30";"28.0";"712.6";"756.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"23.8";"";"";"";"";"";"";
"25.10.2016 08:30";"23.0";"715.0";"760.1";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"24.10.2016 17:30";"29.0";"713.5";"757.6";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"24.10.2016 08:30";"22.0";"715.4";"760.7";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"21.10.2016 17:30";"30.0";"713.1";"757.0";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"24.4";"";"";"";"";"";"";
"21.10.2016 08:30";"21.0";"714.3";"759.7";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"17.9";"";"";"";"";"";"";
"20.10.2016 17:30";"30.0";"712.3";"755.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"20.10.2016 08:30";"21.0";"713.5";"758.8";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"19.5";"";"";"";"";"";"";
"19.10.2016 17:30";"29.0";"712.5";"756.5";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"19.10.2016 08:30";"22.0";"714.8";"760.1";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"18.10.2016 17:30";"30.0";"713.1";"757.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"25.9";"";"";"";"";"";"";
"18.10.2016 08:30";"22.0";"715.0";"760.3";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"20.5";"";"";"";"";"";"";
"17.10.2016 17:30";"30.0";"713.4";"757.3";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"24.4";"";"";"";"";"";"";
"17.10.2016 08:30";"23.0";"715.6";"760.8";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"15.10.2016 17:30";"30.0";"712.9";"756.9";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"15.10.2016 08:30";"25.0";"715.2";"760.0";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"13.10.2016 17:30";"28.0";"713.2";"757.5";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"23.8";"";"";"";"";"";"";
"13.10.2016 08:30";"23.0";"715.0";"760.1";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"10.10.2016 17:30";"30.0";"712.0";"755.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"10.10.2016 08:30";"24.0";"713.5";"750.9";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"21.1";"";"";"";"";"";"";
"08.10.2016 08:30";"24.0";"713.4";"758.2";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"07.10.2016 08:30";"25.0";"713.8";"751.0";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"06.10.2016 08:30";"24.0";"713.2";"758.0";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"05.10.2016 17:30";"27.0";"710.3";"754.6";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"25.6";"";"";"";"";"";"";
"05.10.2016 08:30";"23.0";"712.6";"757.6";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"04.10.2016 17:30";"28.0";"709.9";"754.0";"";"92";"";"";"";"";"";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"26.6";"";"";"";"";"";"";
"04.10.2016 08:30";"24.0";"712.3";"756.8";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"30.09.2016 17:30";"27.0";"709.0";"753.1";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"30.09.2016 08:30";"24.0";"711.3";"756.1";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"29.09.2016 08:30";"25.0";"712.2";"756.8";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"23.6";"";"";"";"";"";"";
"28.09.2016 17:30";"30.0";"709.5";"753.3";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"28.09.2016 08:30";"25.0";"712.0";"756.7";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"27.09.2016 08:30";"26.0";"712.6";"757.1";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"26.09.2016 17:30";"29.0";"710.4";"754.3";"";"72";"";"";"";"";"";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"23.4";"";"";"";"";"";"";
"26.09.2016 08:30";"25.0";"711.8";"756.4";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"23.09.2016 08:30";"25.0";"711.0";"";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"22.09.2016 17:30";"28.0";"709.8";"753.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"23.8";"";"";"";"";"";"";
"22.09.2016 08:30";"26.0";"712.6";"757.1";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"21.09.2016 08:30";"25.0";"712.3";"757.0";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"20.6";"";"";"";"";"";"";
"20.09.2016 17:30";"26.0";"709.7";"754.1";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"20.09.2016 08:30";"25.0";"711.8";"756.4";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"19.09.2016 17:30";"27.0";"709.9";"754.2";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"25.6";"";"";"";"";"";"";
"17.09.2016 17:30";"26.0";"708.1";"752.3";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"10.0";"23.2";"";"";"";"";"";"";
"17.09.2016 08:30";"23.0";"710.2";"755.0";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"21.5";"";"";"";"";"";"";
"15.09.2016 08:30";"24.0";"712.2";"757.0";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"24.0";"";"";"";"";"";"";
"14.09.2016 17:30";"26.0";"709.7";"754.1";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"14.09.2016 08:30";"25.0";"712.7";"757.4";"";"77";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"20.6";"";"";"";"";"";"";
"12.09.2016 08:30";"25.0";"712.7";"757.4";"";"77";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"20.6";"";"";"";"";"";"";
"07.09.2016 08:30";"24.0";"714.0";"758.9";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"06.09.2016 17:30";"28.0";"712.0";"756.1";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"06.09.2016 08:30";"23.0";"714.6";"759.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"03.09.2016 17:30";"28.0";"709.6";"753.7";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"4.0";"25.2";"";"";"";"";"";"";
"03.09.2016 08:30";"24.0";"712.2";"757.0";"";"84";"";"";"";"";"";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"21.1";"";"";"";"";"";"";
"02.09.2016 17:30";"28.0";"709.5";"753.4";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"02.09.2016 08:30";"24.0";"711.9";"756.7";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"31.08.2016 17:30";"26.0";"708.8";"753.1";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.0";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"31.08.2016 08:30";"24.0";"711.1";"755.8";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"21.1";"";"";"";"";"";"";
"30.08.2016 17:30";"28.0";"709.2";"753.1";"";"78";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"23.8";"";"";"";"";"";"";
"30.08.2016 08:30";"24.0";"711.2";"756.0";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"22.6";"";"";"";"";"";"";
"29.08.2016 08:30";"25.0";"712.0";"756.7";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"27.08.2016 08:30";"24.0";"711.5";"756.3";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"26.08.2016 08:30";"25.0";"712.0";"756.7";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"25.08.2016 17:30";"30.0";"709.6";"753.4";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"24.4";"";"";"";"";"";"";
"25.08.2016 08:30";"24.0";"711.8";"756.6";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"24.08.2016 17:30";"30.0";"708.4";"752.0";"";"66";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"31.0";"";"";"600-1000";"";"";"10.0";"22.9";"";"";"";"";"";"";
"24.08.2016 08:30";"25.0";"710.7";"755.2";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"22.1";"";"";"";"";"";"";
"23.08.2016 17:30";"29.0";"709.0";"752.8";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"26.3";"";"";"";"";"";"";
"23.08.2016 08:30";"26.0";"710.8";"755.2";"";"77";"";"";"";"";"";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"21.6";"";"";"";"";"";"";
"22.08.2016 17:30";"28.2";"709.6";"753.7";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"25.2";"";"";"";"";"";"";
"22.08.2016 08:30";"24.0";"711.2";"756.0";"";"92";"";"";"";"";"";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"19.08.2016 08:30";"26.0";"710.4";"754.8";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"18.08.2016 17:30";"29.0";"707.7";"751.4";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"26.3";"";"";"";"";"";"";
"18.08.2016 08:30";"25.0";"710.0";"754.6";"";"77";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"20.6";"";"";"";"";"";"";
"16.08.2016 17:30";"28.0";"708.2";"752.2";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"16.08.2016 08:30";"24.0";"709.7";"754.4";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"15.08.2016 08:30";"23.0";"705.5";"755.6";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"13.08.2016 08:30";"25.0";"711.3";"755.9";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"23.6";"";"";"";"";"";"";
"12.08.2016 17:30";"29.0";"709.9";"753.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"26.3";"";"";"";"";"";"";
"12.08.2016 08:30";"26.0";"712.0";"756.5";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"11.08.2016 17:30";"28.0";"710.5";"754.6";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"25.2";"";"";"";"";"";"";
"11.08.2016 08:30";"25.0";"712.0";"756.7";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"10.08.2016 08:30";"24.0";"710.6";"755.3";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"09.08.2016 08:30";"25.0";"710.0";"754.6";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"08.08.2016 17:30";"28.0";"715.8";"753.0";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"26.6";"";"";"";"";"";"";
"08.08.2016 08:30";"25.0";"710.5";"755.1";"";"84";"";"";"";"";"";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"05.08.2016 08:30";"24.0";"708.5";"753.1";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"04.08.2016 17:30";"28.0";"706.9";"750.7";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"04.08.2016 08:30";"24.0";"707.5";"752.0";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"22.8";"";"";"";"";"";"";
"03.08.2016 17:30";"26.0";"710.4";"751.1";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"10.0";"24.6";"";"";"";"";"";"";
"03.08.2016 08:30";"23.0";"710.8";"755.7";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"4.0";"21.5";"";"";"";"";"";"";
"02.08.2016 08:30";"24.0";"707.7";"752.2";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"21.1";"";"";"";"";"";"";
"01.08.2016 17:30";"27.0";"707.4";"751.4";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"01.08.2016 08:30";"23.0";"710.8";"755.8";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"19.0";"";"";"";"600-1000";"";"";"10.0";"21.5";"";"";"";"";"";"";
"30.07.2016 17:30";"28.0";"708.7";"752.7";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"30.07.2016 08:30";"24.0";"709.9";"754.6";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"28.07.2016 08:30";"23.0";"711.4";"756.3";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"10.0";"20.0";"";"";"";"";"";"";
"27.07.2016 17:30";"28.8";"710.6";"752.8";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"27.07.2016 08:30";"23.0";"710.8";"755.7";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"21.5";"";"";"";"";"";"";
"26.07.2016 08:30";"25.0";"710.7";"755.2";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"23.6";"";"";"";"";"";"";
"25.07.2016 08:30";"24.0";"710.4";"755.1";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"23.07.2016 08:30";"23.0";"709.6";"754.4";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"21.5";"";"";"";"";"";"";
"22.07.2016 17:30";"27.0";"708.5";"753.3";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"4.0";"25.7";"";"";"";"";"";"";
"22.07.2016 08:30";"24.0";"709.7";"754.3";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"21.07.2016 17:30";"29.0";"708.4";"752.2";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"27.7";"";"";"";"";"";"";
"21.07.2016 08:30";"26.0";"710.6";"755.0";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"24.6";"";"";"";"";"";"";
