# Weather station Lal Bahadur Shastri / Varanasi (airport), India, METAR=VEBN,selection from 21.08.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=VEBN&lang=en
#
"Local time in Lal Bahadur Shastri / Varanasi (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"20.01.2017 15:30";"24.0";"756.2";"763.5";"31";"Wind blowing from the west-southwest";"3";"";"Haze";"";"No Significant Clouds";"5.0";"6.0";
"20.01.2017 15:00";"24.0";"756.2";"763.5";"31";"Wind blowing from the west";"4";"";"Haze";"";"No Significant Clouds";"5.0";"6.0";
"20.01.2017 14:30";"24.0";"756.2";"763.5";"31";"Wind blowing from the south-west";"3";"";"Haze";"";"No Significant Clouds";"5.0";"6.0";
"20.01.2017 14:00";"23.0";"756.2";"763.5";"36";"Wind blowing from the south-west";"3";"";"Haze";"";"No Significant Clouds";"4.0";"7.0";
"20.01.2017 13:30";"23.0";"757.0";"764.3";"41";"Wind blowing from the west-southwest";"3";"";"Haze";"";"No Significant Clouds";"4.0";"9.0";
"20.01.2017 13:00";"23.0";"757.0";"764.3";"41";"Wind blowing from the south-west";"4";"";"Haze";"";"No Significant Clouds";"4.0";"9.0";
"20.01.2017 12:30";"22.0";"757.7";"765.0";"44";"Wind blowing from the west-southwest";"3";"";"Haze";"";"No Significant Clouds";"3.5";"9.0";
"20.01.2017 12:00";"21.0";"758.5";"765.8";"50";"Wind blowing from the west-southwest";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"20.01.2017 11:30";"20.0";"758.4";"765.8";"56";"Wind blowing from the south-west";"3";"";"Haze";"";"No Significant Clouds";"2.5";"11.0";
"20.01.2017 11:00";"19.0";"759.2";"766.6";"64";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"12.0";
"20.01.2017 10:30";"18.0";"759.2";"766.6";"64";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"11.0";
"20.01.2017 10:00";"17.0";"759.1";"766.6";"64";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"20.01.2017 09:30";"16.0";"759.1";"766.6";"68";"Wind blowing from the west-southwest";"3";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"20.01.2017 09:00";"15.0";"759.1";"766.6";"68";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"2.0";"9.0";
"20.01.2017 08:30";"13.0";"758.2";"765.8";"82";"Wind blowing from the south-southwest";"3";"";"Mist";"";"No Significant Clouds";"1.8";"10.0";
"20.01.2017 08:00";"13.0";"758.2";"765.8";"77";"Wind blowing from the south-southwest";"3";"";"Mist";"";"No Significant Clouds";"1.8";"9.0";
"20.01.2017 07:00";"12.0";"758.2";"765.8";"77";"Wind blowing from the south-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.8";"8.0";
"20.01.2017 06:00";"12.0";"757.4";"765.0";"82";"Wind blowing from the south-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.8";"9.0";
"20.01.2017 05:00";"12.0";"757.4";"765.0";"82";"Wind blowing from the south";"2";"";"Mist";"";"No Significant Clouds";"1.8";"9.0";
"20.01.2017 04:00";"13.0";"757.5";"765.0";"77";"Wind blowing from the south-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.8";"9.0";
"20.01.2017 00:09";"14.0";"758.3";"765.8";"77";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"1.8";"10.0";
"19.01.2017 23:00";"15.0";"758.3";"765.8";"72";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"1.8";"10.0";
"19.01.2017 22:00";"15.0";"758.3";"765.8";"72";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"1.8";"10.0";
"19.01.2017 21:00";"15.0";"757.5";"765.0";"72";"Wind blowing from the south-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"19.01.2017 20:30";"16.0";"757.5";"765.0";"68";"Wind blowing from the south-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"19.01.2017 20:00";"16.0";"757.5";"765.0";"68";"Wind blowing from the south-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"19.01.2017 19:30";"16.0";"756.8";"764.3";"68";"Wind blowing from the south-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"19.01.2017 19:00";"17.0";"756.9";"764.3";"68";"Wind blowing from the south-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"11.0";
"19.01.2017 18:30";"18.0";"756.9";"764.3";"73";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"19.01.2017 18:00";"19.0";"756.1";"763.5";"68";"Wind blowing from the south-west";"1";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"19.01.2017 17:30";"20.0";"756.2";"763.5";"64";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"19.01.2017 17:00";"20.0";"756.9";"764.3";"60";"Wind blowing from the west-southwest";"1";"";"Haze";"";"No Significant Clouds";"3.0";"12.0";
"19.01.2017 16:30";"21.0";"757.0";"764.3";"53";"Wind blowing from the west";"1";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"19.01.2017 16:00";"21.0";"757.0";"764.3";"50";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"19.01.2017 15:30";"21.0";"757.0";"764.3";"46";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"3.0";"9.0";
"19.01.2017 15:00";"22.0";"757.0";"764.3";"47";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"19.01.2017 14:30";"22.0";"757.0";"764.3";"50";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"19.01.2017 14:00";"22.0";"757.7";"765.0";"50";"Wind blowing from the west";"4";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"3.0";"11.0";
"19.01.2017 13:30";"22.0";"757.7";"765.0";"50";"Wind blowing from the west";"4";"";"Haze";"";"Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 3000 m";"2.5";"11.0";
"19.01.2017 13:00";"22.0";"758.5";"765.8";"53";"Wind blowing from the west";"4";"";"Haze";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 3000 m";"2.5";"12.0";
"19.01.2017 12:30";"";"";"765.8";"";"Wind blowing from the west";"4";"";"Haze";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"2.2";"";
"19.01.2017 12:00";"21.0";"759.2";"766.6";"60";"Wind blowing from the west";"3";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.0";"13.0";
"19.01.2017 11:30";"20.0";"760.7";"768.1";"60";"Wind blowing from the west-northwest";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.0";"12.0";
"19.01.2017 11:00";"19.0";"759.9";"767.3";"64";"Wind blowing from the west-southwest";"1";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"19.01.2017 10:30";"18.0";"759.9";"767.3";"68";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.8";"12.0";
"19.01.2017 10:00";"17.0";"759.8";"767.3";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.5";"12.0";
"19.01.2017 09:30";"15.0";"759.8";"767.3";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.1";"11.0";
"19.01.2017 09:00";"14.0";"759.1";"766.6";"82";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"11.0";
"19.01.2017 08:30";"12.0";"759.0";"766.6";"88";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.8";"10.0";
"19.01.2017 08:00";"11.0";"759.0";"766.6";"94";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.6";"10.0";
"19.01.2017 07:00";"11.0";"758.2";"765.8";"88";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"0.6";"9.0";
"19.01.2017 06:00";"11.0";"757.4";"765.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"19.01.2017 05:00";"12.0";"757.4";"765.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"10.0";
"19.01.2017 04:00";"12.0";"756.7";"764.3";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"10.0";
"19.01.2017 03:00";"12.0";"757.4";"765.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"10.0";
"19.01.2017 00:00";"13.0";"758.2";"765.8";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"18.01.2017 23:00";"14.0";"758.3";"765.8";"82";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"18.01.2017 22:00";"15.0";"758.3";"765.8";"82";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"18.01.2017 21:00";"16.0";"758.3";"765.8";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"18.01.2017 20:30";"16.0";"757.5";"765.0";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"18.01.2017 20:00";"17.0";"757.6";"765.0";"73";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"18.01.2017 19:30";"17.0";"757.6";"765.0";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"18.01.2017 19:00";"17.0";"757.6";"765.0";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.2";"12.0";
"18.01.2017 18:30";"18.0";"756.9";"764.3";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.2";"13.0";
"18.01.2017 18:00";"18.0";"756.9";"764.3";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.5";"13.0";
"18.01.2017 17:30";"20.0";"756.9";"764.3";"69";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.8";"14.0";
"18.01.2017 17:00";"20.0";"756.9";"764.3";"60";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"18.01.2017 16:30";"20.0";"756.9";"764.3";"60";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"18.01.2017 16:00";"21.0";"757.0";"764.3";"53";"Wind blowing from the north-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"18.01.2017 15:30";"22.0";"757.0";"764.3";"50";"Wind blowing from the north-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"18.01.2017 15:00";"22.0";"757.0";"764.3";"50";"Wind blowing from the north-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"18.01.2017 14:30";"21.0";"757.0";"764.3";"53";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"18.01.2017 14:00";"21.0";"757.7";"765.0";"53";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"18.01.2017 13:30";"21.0";"757.7";"765.0";"50";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"18.01.2017 13:00";"20.0";"758.4";"765.8";"56";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"1.7";"11.0";
"18.01.2017 12:30";"20.0";"758.4";"765.8";"60";"Wind blowing from the north-northwest";"3";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"1.6";"12.0";
"18.01.2017 12:00";"19.0";"759.2";"766.6";"64";"Wind blowing from the north-northwest";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"1.6";"12.0";
"18.01.2017 11:30";"18.0";"759.2";"766.6";"78";"Calm, no wind";"0";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.1";"14.0";
"18.01.2017 11:00";"17.0";"759.8";"767.3";"77";"Calm, no wind";"0";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.1";"13.0";
"18.01.2017 10:30";"16.0";"759.8";"767.3";"72";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.1";"11.0";
"18.01.2017 10:00";"15.0";"759.8";"767.3";"77";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.9";"11.0";
"18.01.2017 09:30";"14.0";"759.8";"767.3";"82";"variable wind direction";"1";"";"Fog";"";"No Significant Clouds";"0.8";"11.0";
"18.01.2017 09:00";"13.0";"759.0";"766.6";"88";"variable wind direction";"1";"";"Fog";"";"No Significant Clouds";"0.6";"11.0";
"18.01.2017 08:30";"12.0";"759.0";"766.6";"94";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.5";"11.0";
"18.01.2017 08:00";"12.0";"758.2";"765.8";"94";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.4";"11.0";
"18.01.2017 07:00";"11.0";"757.4";"765.0";"100";"Wind blowing from the south";"1";"";"Fog";"";"No Significant Clouds";"0.4";"11.0";
"18.01.2017 06:00";"12.0";"756.7";"764.3";"88";"Wind blowing from the south";"1";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"18.01.2017 05:00";"13.0";"756.0";"763.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"11.0";
"18.01.2017 04:00";"13.0";"756.0";"763.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"11.0";
"18.01.2017 03:00";"14.0";"755.3";"762.8";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"12.0";
"18.01.2017 00:00";"16.0";"756.1";"763.5";"83";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"17.01.2017 23:00";"16.0";"756.1";"763.5";"83";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"17.01.2017 22:00";"16.0";"756.1";"763.5";"83";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"17.01.2017 21:00";"16.0";"756.1";"763.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.3";"14.0";
"17.01.2017 20:00";"17.0";"755.4";"762.8";"83";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"14.0";
"17.01.2017 19:00";"19.0";"755.4";"762.8";"68";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.6";"13.0";
"17.01.2017 18:35";"19.0";"754.6";"762.0";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.6";"14.0";
"17.01.2017 18:00";"20.0";"754.7";"762.0";"69";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.6";"14.0";
"17.01.2017 17:30";"22.0";"754.7";"762.0";"65";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.8";"15.0";
"17.01.2017 17:00";"22.0";"754.7";"762.0";"53";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"17.01.2017 16:30";"22.0";"753.9";"761.2";"47";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"17.01.2017 16:00";"23.0";"753.9";"761.2";"41";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"17.01.2017 15:30";"23.0";"753.9";"761.2";"41";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"17.01.2017 15:00";"23.0";"753.9";"761.2";"38";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"17.01.2017 14:00";"24.0";"754.8";"762.0";"34";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.5";"7.0";
"17.01.2017 13:00";"22.0";"754.7";"762.0";"41";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"17.01.2017 12:30";"22.0";"755.5";"762.8";"41";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"17.01.2017 12:00";"21.0";"756.2";"763.5";"43";"Wind blowing from the west";"3";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"17.01.2017 11:30";"20.0";"756.2";"763.5";"53";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"17.01.2017 11:00";"20.0";"753.9";"761.2";"49";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"1.5";"9.0";
"17.01.2017 10:30";"19.0";"756.9";"764.3";"60";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"1.3";"11.0";
"17.01.2017 10:00";"18.0";"756.9";"764.3";"60";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"1.3";"10.0";
"17.01.2017 09:30";"17.0";"756.1";"763.5";"68";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.3";"11.0";
"17.01.2017 09:00";"15.0";"756.0";"763.5";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"11.0";
"17.01.2017 08:30";"13.0";"755.3";"762.8";"88";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"0.8";"11.0";
"17.01.2017 08:00";"13.0";"755.3";"762.8";"88";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"0.6";"11.0";
"17.01.2017 07:00";"12.0";"754.5";"762.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"0.9";"10.0";
"17.01.2017 06:00";"12.0";"754.5";"762.0";"94";"Wind blowing from the north-northwest";"1";"";"Mist";"";"No Significant Clouds";"1.5";"11.0";
"17.01.2017 05:00";"14.0";"753.0";"760.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"12.0";
"17.01.2017 04:00";"14.0";"753.0";"760.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"12.0";
"17.01.2017 03:00";"14.0";"753.0";"760.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"12.0";
"17.01.2017 00:00";"14.0";"753.7";"761.2";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"12.0";
"16.01.2017 23:00";"15.0";"753.7";"761.2";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"13.0";
"16.01.2017 22:00";"15.0";"754.5";"762.0";"94";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"14.0";
"16.01.2017 21:00";"16.0";"754.6";"762.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"14.0";
"16.01.2017 20:00";"17.0";"753.8";"761.2";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"2.0";"13.0";
"16.01.2017 19:00";"18.0";"753.8";"761.2";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"13.0";
"16.01.2017 18:30";"19.0";"753.8";"761.2";"68";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"13.0";
"16.01.2017 18:00";"19.0";"753.8";"761.2";"68";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.2";"13.0";
"16.01.2017 17:30";"21.0";"753.9";"761.2";"57";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.2";"12.0";
"16.01.2017 17:00";"21.0";"753.2";"760.5";"50";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"16.01.2017 16:30";"22.0";"753.2";"760.5";"44";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"16.01.2017 16:00";"23.0";"753.3";"760.5";"44";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"16.01.2017 15:30";"23.0";"753.9";"761.2";"41";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"16.01.2017 15:00";"23.0";"753.9";"761.2";"41";"Wind blowing from the south-west";"1";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"16.01.2017 14:30";"23.0";"753.9";"761.2";"38";"Wind blowing from the west-southwest";"1";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"16.01.2017 14:00";"22.0";"753.9";"761.2";"41";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"8.0";
"16.01.2017 13:30";"22.0";"753.9";"761.2";"44";"Wind blowing from the south-southwest";"1";"";"Haze";"";"No Significant Clouds";"2.5";"9.0";
"16.01.2017 13:00";"22.0";"754.7";"762.0";"44";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.2";"9.0";
"16.01.2017 12:30";"21.0";"755.5";"762.8";"50";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.2";"10.0";
"16.01.2017 12:00";"21.0";"755.5";"762.8";"50";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"16.01.2017 11:30";"20.0";"755.5";"762.8";"56";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"16.01.2017 11:00";"18.0";"756.1";"763.5";"64";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.5";"11.0";
"16.01.2017 10:30";"17.0";"756.9";"764.3";"73";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.2";"12.0";
"16.01.2017 10:00";"16.0";"756.8";"764.3";"72";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"16.01.2017 09:30";"14.0";"756.8";"764.3";"82";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.8";"11.0";
"16.01.2017 09:00";"12.0";"755.9";"763.5";"82";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.7";"9.0";
"16.01.2017 08:30";"9.0";"755.9";"763.5";"87";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.5";"7.0";
"16.01.2017 08:00";"9.0";"755.2";"762.8";"87";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.4";"7.0";
"16.01.2017 07:00";"9.0";"755.2";"762.8";"94";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.4";"8.0";
"16.01.2017 06:00";"9.0";"754.4";"762.0";"94";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.8";"8.0";
"16.01.2017 05:00";"10.0";"754.4";"762.0";"88";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"1.0";"8.0";
"16.01.2017 04:00";"10.0";"754.4";"762.0";"88";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"1.0";"8.0";
"16.01.2017 03:00";"11.0";"754.4";"762.0";"82";"Calm, no wind";"0";"";"Ground fog";"";"No Significant Clouds";"1.0";"8.0";
"16.01.2017 00:00";"14.0";"755.3";"762.8";"77";"Wind blowing from the south-west";"1";"";"Mist";"";"No Significant Clouds";"1.5";"10.0";
"15.01.2017 23:00";"14.0";"756.0";"763.5";"82";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"11.0";
"15.01.2017 22:00";"14.0";"756.0";"763.5";"82";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.5";"11.0";
"15.01.2017 21:00";"15.0";"756.0";"763.5";"77";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"15.01.2017 20:30";"15.0";"755.3";"762.8";"77";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"15.01.2017 20:00";"15.0";"755.3";"762.8";"77";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"15.01.2017 19:30";"15.0";"755.3";"762.8";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"15.01.2017 19:00";"16.0";"756.1";"763.5";"77";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
